loans_received_from_candidate,last_report_year,contributions,refunded_other_political_committee_contributions,party,last_cash_on_hand_end_period,other_political_committee_contributions,individual_contributions,total_offsets_to_operating_expenditures,repayments_other_loans,incumbent_challenge,repayments_loans_made_by_candidate,cycle,refunded_political_party_committee_contributions,loan_repayments_other_loans,incumbent_challenge_full,last_net_operating_expenditures,last_report_type_full,has_raised_funds,party_full,federal_funds,flags,political_party_committee_contributions,loans,last_net_contributions,full_election,last_file_date,disbursements,fundraising_disbursements,first_file_date,receipts,district_number,coverage_end_date,loan_repayments,candidate_id,rutgers_sex,district,refunded_individual_contributions,cycles,exempt_legal_accounting_disbursement,loan_repayments_made,last_f2_date,last_beginning_image_number,offsets_to_fundraising_expenditures,last_debts_owed_to_committee,offsets_to_operating_expenditures,other_disbursements,state,other_receipts,loans_received,candidate_contribution,transfers_from_affiliated_committee,contribution_refunds,election_years,transfers_from_other_authorized_committee,loans_made_by_candidate,net_operating_expenditures,federal_funds_flag,load_date,name,election_districts,other_loans_received,all_other_loans,offsets_to_legal_accounting,transfers_to_other_authorized_committee,operating_expenditures,individual_unitemized_contributions,active_through,loan_repayments_candidate_loans,candidate_status,office_full,coverage_start_date,net_contributions,last_debts_owed_by_committee,individual_itemized_contributions,office
,,,,REP,,,,,,C,,,,,Challenger,,,False,REPUBLICAN PARTY,,S8AZ00189,,,,,2017-10-04,,,2017-09-29,,0,,,S8AZ00189,,00,,[2018],,,2017-10-04,,,,,,AZ,,,,,,[2018],,,,False,2017-10-05T20:56:00,"BRITTAIN, CRAIG R",[u'00'],,,,,,,2018,,N,Senate,,,,,S
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8PA00023,,,,,2017-11-02,,,2017-11-02,,0,,,H8PA00023,,00,,[2018],,,2017-11-02,,,,,,PA,,,,,,[2018],,,,False,2017-11-02T21:01:00,"BROCK, RUEBEN",[u'00'],,,,,,,2018,,N,House,,,,,H
,2017,82696.72,0.0,DEM,50976.39,1100.0,80992.5,,,C,,2018,0.0,0.0,Challenger,29720.33,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8IL14166,0.0,0.0,82696.72,False,2017-07-06,31720.33,,2017-07-06,82696.72,14,2017-09-30T00:00:00+00:00,0.0,H8IL14166,,14,0.0,[2018],,,2017-07-06,201710159075749356,,0.0,0.0,2000.0,IL,0.0,,604.22,,0.0,[2018],0.0,0.0,29720.33,False,2017-10-23T20:56:46,"BROLLEY, MATT",[u'14'],,0.0,,0.0,29720.33,21564.0,2018,0.0,C,House,2017-06-24T00:00:00+00:00,82696.72,0.0,59428.5,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8MI09100,,,,,2017-12-04,,,2017-12-04,,9,,,H8MI09100,,09,,[2018],,,2017-12-04,,,,,,MI,,,,,,[2018],,,,False,2017-12-05T23:42:23,"BROOK, MARTIN",[u'09'],,,,,,,2018,,N,House,,,,,H
,2017,1025005.39,0.0,REP,559983.15,85900.0,939105.39,,,I,,2018,0.0,0.0,Incumbent,697973.18,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H0AL05163,0.0,0.0,482612.89,True,2017-09-19,1639276.69,,2009-07-02,1028322.52,5,2017-09-30T00:00:00+00:00,0.0,H0AL05163,,05,3774.5,"[2010, 2012, 2014, 2016, 2018]",,,2017-09-19,201710109075599105,,0.0,396.82,0.0,AL,2919.31,,0.0,,0.0,"[2010, 2012, 2014, 2016, 2018]",0.0,0.0,1635105.37,False,2017-09-19T21:01:29,"BROOKS, MO","[u'05', u'05', u'05', u'05', u'05']",,0.0,,0.0,1635502.19,349341.44,2018,0.0,C,House,2017-01-01T00:00:00+00:00,1021230.89,0.0,589762.95,H
,2017,453136.11,0.0,REP,1497691.03,276306.79,176829.32,,,I,,2018,0.0,0.0,Incumbent,79137.21,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H2IN05082,0.0,0.0,157647.54,False,2017-10-25,309529.69,,2011-08-08,459330.45,5,2017-09-30T00:00:00+00:00,0.0,H2IN05082,,05,0.0,"[2012, 2014, 2016, 2018]",,,2017-10-25,201710159075678359,,0.0,2012.0,82500.0,IN,0.0,,0.0,,0.0,"[2012, 2014, 2016, 2018]",4182.34,0.0,225017.69,False,2017-10-25T20:57:11,"BROOKS, SUSAN MRS.","[u'05', u'05', u'05', u'05']",,0.0,,0.0,227029.69,12606.78,2018,0.0,C,House,2017-01-01T00:00:00+00:00,453136.11,0.0,164222.54,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8TX22263,,,,,2017-11-27,,,2017-11-27,,22,,,H8TX22263,,22,,[2018],,,2017-11-27,,,,,,TX,,,,,,[2018],,,,False,2017-11-27T22:53:24,"BROWN II, STEPHEN KEITH",[u'22'],,,,,,,2018,,N,House,,,,,H
,2017,323493.61,0.0,DEM,323363.92,235233.0,88260.61,,,I,,2018,0.0,51000.0,Incumbent,32751.65,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6MD04209,0.0,0.0,108807.77,False,2016-11-28,171550.31,,2015-03-16,323521.14,4,2017-09-30T00:00:00+00:00,51000.0,H6MD04209,,04,5550.0,"[2016, 2018]",,,2016-11-28,201710139075644854,,0.0,15.9,7000.0,MD,11.63,,0.0,,0.0,"[2016, 2018]",0.0,0.0,107984.41,False,2017-02-27T21:01:34,"BROWN, ANTHONY","[u'04', u'04']",,0.0,,0.0,108000.31,3520.61,2018,0.0,C,House,2017-01-01T00:00:00+00:00,317943.61,0.0,84740.0,H
,2017,26035.87,0.0,DEM,11355.94,0.0,26035.87,,,C,,2018,0.0,0.0,Challenger,12714.3,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8WA04089,0.0,0.0,15435.87,False,2017-06-05,14679.93,,2017-06-05,26035.87,4,2017-09-30T00:00:00+00:00,0.0,H8WA04089,,04,0.0,[2018],,,2017-06-05,201710149075672493,,0.0,0.0,0.0,WA,0.0,,0.0,,0.0,[2018],0.0,0.0,14679.93,False,2017-08-01T20:57:28,"BROWN, CHRISTINE CAROL",[u'04'],,0.0,,0.0,14679.93,12269.87,2018,0.0,C,House,2017-06-05T00:00:00+00:00,26035.87,0.0,13766.0,H
,2017,2995.28,0.0,DEM,605.74,0.0,2516.95,,,C,,2018,0.0,0.0,Challenger,2389.54,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8NC10097,0.0,0.0,2995.28,False,2017-07-17,2389.54,,2017-07-12,2995.28,10,2017-09-30T00:00:00+00:00,0.0,H8NC10097,,10,0.0,[2018],,,2017-07-17,201710159075748476,,0.0,0.0,0.0,NC,0.0,,478.33,,0.0,[2018],0.0,0.0,2389.54,False,2017-08-01T20:57:28,"BROWN, DAVID WILSON",[u'10'],,0.0,,0.0,2389.54,716.95,2018,0.0,N,House,2017-07-01T00:00:00+00:00,2995.28,0.0,1800.0,H
,2017,0.0,0.0,REP,-553.66,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,553.66,OCTOBER QUARTERLY,False,REPUBLICAN PARTY,,H8NJ07207,0.0,0.0,0.0,False,2017-08-29,553.66,,2017-08-29,0.0,7,2017-09-30T00:00:00+00:00,0.0,H8NJ07207,,07,0.0,[2018],,,2017-08-29,201710139075641850,,0.0,0.0,0.0,NJ,0.0,,0.0,,0.0,[2018],0.0,0.0,553.66,False,2017-10-05T20:56:00,"BROWN, LINDSAY CHRISTINE MRS.",[u'07'],,0.0,,0.0,553.66,0.0,2018,0.0,N,House,2017-02-18T00:00:00+00:00,0.0,0.0,0.0,H
,2017,224010.08,0.0,DEM,197460.14,0.0,224010.08,,,C,,2018,0.0,0.0,Challenger,26549.94,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8WA05193,0.0,0.0,224010.08,False,2017-08-31,26549.94,,2017-08-31,224010.08,5,2017-09-30T00:00:00+00:00,0.0,H8WA05193,F,05,0.0,[2018],,,2017-08-31,201710139075659485,,0.0,0.0,0.0,WA,0.0,,0.0,,0.0,[2018],0.0,0.0,26549.94,False,2017-10-16T21:00:02,"BROWN, LISA",[u'05'],,0.0,,0.0,26549.94,51385.08,2018,0.0,C,House,2017-07-01T00:00:00+00:00,224010.08,0.0,172625.0,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8TX32155,,,,,2017-11-25,,,2017-11-25,,32,,,H8TX32155,,32,,[2018],,,2017-11-25,,,,,,TX,,,,,,[2018],,,,False,2017-11-25T20:57:06,"BROWN, PAUL MICHAEL",[u'32'],,,,,,,2018,,N,House,,,,,H
,2017,1155.0,0.0,REP,7355.09,0.0,1155.0,,,,,2018,0.0,0.0,,7824.74,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6NY18161,0.0,0.0,1105.0,False,2017-11-18,12215.75,,2015-09-23,1170.88,18,2017-09-30T00:00:00+00:00,0.0,H6NY18161,,18,0.0,"[2016, 2018]",,,2017-11-18,201710019075562706,,0.0,0.0,3345.0,NY,15.88,,0.0,,0.0,"[2016, 2018]",0.0,0.0,8870.75,False,2017-11-21T21:00:04,"BROWN, SAKIMA","[u'18', u'18']",,0.0,,0.0,8870.75,550.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,1155.0,0.0,605.0,H
,2017,713491.0,0.0,DEM,-238.97,0.0,3922.77,0.0,,C,,2018,0.0,0.0,Challenger,674433.37,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,0.0,H6VA02115,0.0,0.0,674745.69,False,2017-08-02,713796.33,0.0,2016-04-13,713491.0,2,2017-09-30T00:00:00+00:00,0.0,H6VA02115,,02,0.0,"[2016, 2018]",0.0,,2017-08-02,201710139075663792,0.0,0.0,0.0,1333.48,VA,0.0,,709568.23,,0.0,"[2016, 2018]",0.0,0.0,712462.85,False,2017-08-24T20:55:33,"BROWN, SHAUN DENISE","[u'02', u'02']",,0.0,0.0,0.0,712462.85,506.77,2018,0.0,C,House,2017-01-01T00:00:00+00:00,713491.0,6730.0,3416.28,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8VA02061,,,,,2017-07-07,,,2017-07-07,,2,,,H8VA02061,,02,,[2018],,,2017-07-07,,,,,,VA,,,,,,[2018],,,,False,2017-08-01T20:57:28,"BROWN, SHAUN DENISE MISS",[u'02'],,,,,,,2018,,N,House,,,,,H
,2017,7103305.0,4350.0,DEM,8284003.0,1174310.0,5928994.0,,,I,,2018,0.0,0.0,Incumbent,982123.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,S6OH00163,0.0,0.0,2562442.0,False,2017-06-30,2545911.0,,2005-10-18,7646060.0,0,2017-09-30T00:00:00+00:00,0.0,S6OH00163,,00,60603.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-06-30,201710160200300620,,0.0,1768.0,4015.0,OH,11018.0,,0.0,,4350.0,"[2006, 2012, 2018]",529966.0,0.0,2475171.0,False,2017-07-03T21:12:40,"BROWN, SHERROD","[u'00', u'00', u'00']",,0.0,,0.0,2476941.0,1921965.0,2018,0.0,C,Senate,2017-01-01T00:00:00+00:00,7038350.0,0.0,4007028.0,S
,2017,0.0,0.0,DEM,0.0,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,0.0,TERMINATION REPORT,False,DEMOCRATIC PARTY,,H8CA08104,0.0,0.0,0.0,False,2017-09-07,0.0,,2017-09-07,0.0,8,2017-09-30T00:00:00+00:00,0.0,H8CA08104,,08,0.0,[2018],,,2017-09-07,201710149075671796,,0.0,0.0,0.0,CA,0.0,,0.0,,0.0,[2018],0.0,0.0,0.0,False,2017-10-05T20:56:00,"BROWN, YOLANDA",[u'08'],,0.0,,0.0,0.0,0.0,2018,0.0,N,House,2017-04-01T00:00:00+00:00,0.0,0.0,0.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8NY01197,,,,,2017-10-12,,,2017-10-12,,1,,,H8NY01197,,01,,[2018],,,2017-10-12,,,,,,NY,,,,,,[2018],,,,False,2017-10-18T21:02:35,"BROWNING, KATE M.",[u'01'],,,,,,,2018,,N,House,,,,,H
,2017,989092.82,0.0,DEM,2447043.22,363850.0,624144.8,,,I,,2018,0.0,0.0,Incumbent,73742.02,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H2CA00120,1098.02,0.0,382985.6,False,2016-12-28,208802.82,,2012-03-05,1005952.77,26,2017-09-30T00:00:00+00:00,0.0,H2CA00120,F,26,10566.58,"[2012, 2014, 2016, 2018]",,,2016-12-28,201710159075754149,,0.0,3635.59,2220.85,CA,13224.36,,0.0,,0.0,"[2012, 2014, 2016, 2018]",0.0,0.0,192379.8,False,2017-03-02T21:00:15,"BROWNLEY, JULIA","[u'26', u'26', u'26', u'26']",,0.0,,0.0,196015.39,94664.14,2018,0.0,C,House,2017-01-01T00:00:00+00:00,978526.24,0.0,529480.66,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8TX15051,,,,,2017-10-24,,,2017-10-24,,15,,,H8TX15051,,15,,[2018],,,2017-10-24,,,,,,TX,,,,,,[2018],,,,False,2017-10-24T21:01:05,"BRUEGGEMANN, DALE MR.",[u'15'],,,,,,,2018,,N,House,,,,,H
,2017,1160.0,0.0,DEM,2440.27,0.0,1160.0,,,C,,2018,0.0,0.0,Challenger,200.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6TX02160,0.0,0.0,1075.0,False,2017-03-22,605.0,,2016-01-28,1160.0,2,2017-09-30T00:00:00+00:00,0.0,H6TX02160,,02,0.0,"[2016, 2018]",,,2017-03-22,201710109075597058,,0.0,0.0,200.0,TX,0.0,,0.0,,0.0,"[2016, 2018]",0.0,0.0,200.0,False,2017-04-19T21:05:08,"BRYAN, PAT","[u'02', u'02']",,0.0,,205.0,200.0,160.0,2018,0.0,N,House,2017-01-01T00:00:00+00:00,1160.0,11558.31,1000.0,H
,2017,1460235.27,0.0,DEM,1031341.9,57850.0,1402385.27,,,C,,2018,0.0,0.0,Challenger,390662.06,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8WI01123,0.0,0.0,1027196.6,False,2017-06-19,429209.13,,2017-06-19,1460551.03,1,2017-09-30T00:00:00+00:00,0.0,H8WI01123,,01,25.0,[2018],,,2017-06-19,201710149075675028,,0.0,315.76,0.0,WI,0.0,,0.0,,0.0,[2018],0.0,0.0,428868.37,False,2017-09-27T20:56:17,"BRYCE, RANDY",[u'01'],,0.0,,0.0,429184.13,1040551.54,2018,0.0,C,House,2017-06-01T00:00:00+00:00,1460210.27,7391.11,361833.73,H
,2017,950.0,0.0,REP,0.0,0.0,200.0,,,C,,2018,0.0,0.0,Challenger,311.0,TERMINATION REPORT,True,REPUBLICAN PARTY,,H8FL09118,0.0,0.0,311.0,False,2017-04-20,950.0,,2017-04-20,950.0,9,2017-06-30T00:00:00+00:00,0.0,H8FL09118,,09,638.0,[2018],,,2017-04-20,201708070300170350,,0.0,0.0,0.0,FL,0.0,,750.0,,0.0,[2018],0.0,0.0,311.0,False,2017-08-01T20:57:28,"BUCHAN, SEAN ALAN",[u'09'],,0.0,,0.0,311.0,0.0,2018,0.0,N,House,2017-04-01T00:00:00+00:00,311.0,0.0,200.0,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8NY18266,,,,,2017-11-22,,,2017-11-22,,18,,,H8NY18266,,18,,[2018],,,2017-11-22,,,,,,NY,,,,,,[2018],,,,False,2017-11-22T22:42:33,"BUCHANAN, JARRED ROBERT MR.",[u'18'],,,,,,,2018,,N,House,,,,,H
,2017,774147.42,0.0,REP,2056627.78,323327.42,450820.0,,,I,,2018,0.0,0.0,Incumbent,79285.42,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6FL13148,0.0,0.0,149684.42,True,2017-01-31,200461.06,,2005-07-01,789821.18,16,2017-09-30T00:00:00+00:00,0.0,H6FL13148,,16,0.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-01-31,201710139075644081,,0.0,656.1,500.0,FL,8939.38,,0.0,,0.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",6078.28,0.0,199304.96,False,2017-03-02T21:00:15,"BUCHANAN, VERNON","[u'13', u'13', u'13', u'16', u'16', u'16', u'16']",,0.0,,0.0,199961.06,10320.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,774147.42,0.0,440500.0,H
,2017,118985.0,0.0,REP,406087.48,85000.0,33985.0,,,I,,2018,0.0,0.0,Incumbent,19377.56,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H4CO04090,0.0,0.0,21090.0,False,2016-11-21,113944.29,,2014-03-04,119045.0,4,2017-09-30T00:00:00+00:00,0.0,H4CO04090,,04,5935.0,"[2014, 2016, 2018]",,,2016-11-21,201710139075639287,,0.0,60.0,12000.0,CO,0.0,,0.0,,0.0,"[2014, 2016, 2018]",0.0,0.0,95949.29,False,2017-05-02T21:07:31,"BUCK, KENNETH R","[u'04', u'04', u'04']",,0.0,,0.0,96009.29,5412.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,113050.0,0.0,28573.0,H
,2017,320978.0,0.0,REP,412015.03,202625.0,118353.0,,,I,,2018,0.0,0.0,Incumbent,62762.05,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H0IN08114,0.0,0.0,98375.0,True,2017-02-01,226474.42,,2009-10-08,325628.35,8,2017-09-30T00:00:00+00:00,0.0,H0IN08114,,08,1000.0,"[2010, 2012, 2014, 2016, 2018]",,,2017-02-01,201710139075630561,,0.0,468.0,73157.73,IN,0.0,,0.0,,0.0,"[2010, 2012, 2014, 2016, 2018]",4182.35,0.0,151848.69,False,2017-05-03T21:00:26,"BUCSHON, LARRY D.","[u'08', u'08', u'08', u'08', u'08']",,0.0,,0.0,152316.69,2228.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,319978.0,0.0,116125.0,H
,2017,373929.25,7000.0,REP,225075.77,205000.0,168929.25,,,I,,2018,0.0,0.0,Incumbent,35772.77,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6NC13129,0.0,0.0,202393.25,False,2017-04-26,168936.51,,2016-04-06,374419.59,13,2017-09-30T00:00:00+00:00,34000.0,H6NC13129,,13,0.0,"[2016, 2018]",,,2017-04-26,201710139075636873,,0.0,490.34,12750.0,NC,0.0,,0.0,,7000.0,"[2016, 2018]",0.0,0.0,114696.17,False,2017-04-26T21:02:56,"BUDD, THEODORE P MR.","[u'13', u'13']",,0.0,,0.0,115186.51,6279.25,2018,34000.0,C,House,2017-01-01T00:00:00+00:00,366929.25,0.0,162650.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8NY09158,,,,,2017-10-04,,,2017-10-04,,9,,,H8NY09158,,09,,[2018],,,2017-10-04,,,,,,NY,,,,,,[2018],,,,False,2017-10-05T20:56:00,"BUNKEDDEKO, ADEM",[u'09'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8NY27135,,,,,2017-10-18,,,2017-10-18,,27,,,H8NY27135,,27,,[2018],,,2017-10-18,,,,,,NY,,,,,,[2018],,,,False,2017-10-18T21:02:35,"BUNNY, SEAN",[u'27'],,,,,,,2018,,N,House,,,,,H
,2017,29624.0,0.0,DEM,15766.55,0.0,28524.0,,,O,,2018,0.0,0.0,Open seat,4869.51,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8TX03099,0.0,649.5,19027.0,False,2017-06-06,14506.95,,2017-06-05,30273.5,3,2017-09-30T00:00:00+00:00,0.0,H8TX03099,,03,0.0,[2018],,,2017-06-06,201710159075716788,,0.0,0.0,1000.0,TX,0.0,,1100.0,,0.0,[2018],0.0,649.5,13506.95,False,2017-09-15T21:00:12,"BURCH, LORIE LOUIS",[u'03'],,0.0,,0.0,13506.95,8844.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,29624.0,649.5,19680.0,H
,,,,IND,,,,,,C,,,,,Challenger,,,False,INDEPENDENT,,H8AR02126,,,,,2017-06-02,,,2017-06-02,,2,,,H8AR02126,,02,,[2018],,,2017-06-02,,,,,,AR,,,,,,[2018],,,,False,2017-08-01T20:57:28,"BURCH, NATASHIA",[u'02'],,,,,,,2018,,N,House,,,,,H
,2017,140801.61,0.0,REP,113676.31,1500.0,139301.61,,,O,,2018,0.0,0.0,Open seat,27125.3,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8TN02119,0.0,0.0,140801.61,False,2017-07-31,27125.3,,2017-07-31,140801.61,2,2017-09-30T00:00:00+00:00,0.0,H8TN02119,,02,0.0,[2018],,,2017-07-31,201711079086614522,,0.0,0.0,0.0,TN,0.0,,0.0,,0.0,[2018],0.0,0.0,27125.3,False,2017-10-18T21:02:35,"BURCHETT, TIM",[u'02'],,0.0,,0.0,27125.3,165.11,2018,0.0,C,House,2017-07-01T00:00:00+00:00,140801.61,0.0,139136.5,H
,2017,714816.07,4000.0,REP,760941.04,429778.0,284374.09,,,I,,2018,0.0,0.0,Incumbent,116609.01,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H2TX26093,663.98,0.0,329995.0,False,2016-12-08,432005.46,,2002-02-01,714841.51,26,2017-09-30T00:00:00+00:00,0.0,H2TX26093,,26,1500.0,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2016-12-08,201710139075651626,,0.0,22.0,100525.0,TX,3.44,,0.0,,4000.0,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,325958.46,False,2017-03-02T21:00:15,"BURGESS, MICHAEL C. DR.","[u'26', u'26', u'26', u'26', u'26', u'26', u'26', u'26', u'26']",,0.0,,0.0,325980.46,18061.09,2018,0.0,C,House,2017-01-01T00:00:00+00:00,709316.07,0.0,266313.0,H
,2017,900.0,0.0,REP,2896.49,0.0,900.0,,,C,,2018,0.0,0.0,Challenger,2471.23,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8UT02248,0.0,4467.72,900.0,False,2017-09-17,2471.23,,2017-09-17,5367.72,2,2017-09-30T00:00:00+00:00,0.0,H8UT02248,F,02,0.0,[2018],,,2017-09-17,201710129075615481,,0.0,0.0,0.0,UT,0.0,,0.0,,0.0,[2018],0.0,4467.72,2471.23,False,2017-10-16T21:00:02,"BURKETT, MARY",[u'02'],,0.0,,0.0,2471.23,100.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,900.0,4467.72,800.0,H
,2017,4675.0,0.0,DEM,3734.79,0.0,4675.0,,,C,,2018,0.0,0.0,Challenger,940.21,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8OR02153,0.0,0.0,4675.0,False,2017-09-14,940.21,,2017-09-14,4675.0,2,2017-09-30T00:00:00+00:00,0.0,H8OR02153,,02,0.0,[2018],,,2017-09-14,201710129075623281,,0.0,0.0,0.0,OR,0.0,,0.0,,0.0,[2018],0.0,0.0,940.21,False,2017-10-05T20:56:00,"BURNETTE, ERIC",[u'02'],,0.0,,0.0,940.21,425.0,2018,0.0,N,House,2017-07-01T00:00:00+00:00,4675.0,0.0,4250.0,H
,2017,575.0,0.0,REP,1195.38,0.0,575.0,,,C,,2018,0.0,0.0,Challenger,9507.65,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8CA26122,0.0,10128.03,575.0,False,2017-08-25,9507.65,,2017-08-25,10703.03,26,2017-09-30T00:00:00+00:00,0.0,H8CA26122,,26,0.0,[2018],,,2017-08-25,201710139075652335,,0.0,0.0,0.0,CA,0.0,,0.0,,0.0,[2018],0.0,10128.03,9507.65,False,2017-10-18T21:02:35,"BURUM, JEFFREY DAVID MAJ (RET)",[u'26'],,0.0,,0.0,9507.65,325.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,575.0,10128.03,250.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8IN02144,,,,,2017-05-30,,,2017-05-30,,2,,,H8IN02144,,02,,[2018],,,2017-05-30,,,,,,IN,,,,,,[2018],,,,False,2017-08-01T20:57:28,"BUSH, AARON MICHAEL",[u'02'],,,,,,,2018,,N,House,,,,,H
,2017,73266.94,0.0,DEM,11796.77,0.0,73266.94,,,C,,2018,0.0,0.0,Challenger,40023.3,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8MO01143,0.0,0.0,22703.33,False,2017-07-17,61470.17,,2017-04-20,73266.94,1,2017-09-30T00:00:00+00:00,0.0,H8MO01143,F,01,161.49,[2018],,,2017-07-17,201710149075672244,,0.0,0.0,2500.0,MO,0.0,,0.0,,0.0,[2018],0.0,0.0,58808.68,False,2017-09-13T20:57:39,"BUSH, CORI",[u'01'],,0.0,,0.0,58808.68,59656.99,2018,0.0,C,House,2017-04-23T00:00:00+00:00,73105.45,6667.09,13609.95,H
,2017,1273374.42,0.0,DEM,2363366.7,566158.32,705847.79,,,I,,2018,0.0,0.0,Incumbent,133630.85,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H2IL17071,1368.31,0.0,429079.38,True,2016-12-15,446925.2,,2011-07-01,1274186.23,17,2017-09-30T00:00:00+00:00,0.0,H2IL17071,,17,25.0,"[2012, 2014, 2016, 2018]",,,2016-12-15,201710159075733105,,0.0,811.76,61115.0,IL,0.05,,0.0,,0.0,"[2012, 2014, 2016, 2018]",0.0,0.0,384973.44,False,2017-03-02T21:00:15,"BUSTOS, CHERI","[u'17', u'17', u'17', u'17']",,0.0,,0.0,385785.2,191554.59,2018,0.0,C,House,2017-01-01T00:00:00+00:00,1273349.42,0.0,514293.2,H
,2017,15725.08,0.0,DEM,3332.16,0.0,11600.08,,,C,,2018,0.0,0.0,Challenger,-76.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8TX07090,4000.0,0.0,2255.0,False,2017-08-01,25352.92,,2017-03-15,28685.08,7,2017-09-30T00:00:00+00:00,0.0,H8TX07090,,07,0.0,[2018],,,2017-08-01,201710019075562926,,0.0,10657.29,10657.29,TX,2302.71,,125.0,,0.0,[2018],0.0,0.0,4038.34,False,2017-09-15T21:00:12,"BUTLER, JOSHUA A",[u'07'],,0.0,,0.0,14695.63,4057.08,2018,0.0,C,House,2017-01-01T00:00:00+00:00,15725.08,0.0,7543.0,H
,2017,281763.38,0.0,DEM,231891.02,13000.0,266789.26,,,C,,2018,0.0,0.0,Challenger,57956.09,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8CA50106,0.0,0.0,140501.35,False,2017-04-12,84372.36,,2017-04-12,316263.38,50,2017-09-30T00:00:00+00:00,0.0,H8CA50106,,50,298.69,[2018],,,2017-04-12,201710159075708163,,0.0,0.0,0.0,CA,0.0,,1974.12,,0.0,[2018],34500.0,0.0,84073.67,False,2017-08-01T20:57:28,"BUTNER, JOSH",[u'50'],,0.0,,0.0,84073.67,48191.39,2018,0.0,C,House,2017-04-09T00:00:00+00:00,281464.69,0.0,218597.87,H
